individual,fitness
"1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0",0.10868064940463237
"0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0",0.10866216812569965
"1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1",0.10485066846461073
"0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0",0.104850623397605
"1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0",0.10484920382786068
"0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1",0.10481640438212272
"0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0",0.10480642424470932
"0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0",0.10480642424470932
"0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1",0.10480074235218942
"0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1",0.10480074235218942
"1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1",0.10160987953591885
"1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1",0.1015039627004761
"1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1",0.10149270790954046
"1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1",0.10147662576306121
"1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1",0.10096790255469593
"1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1",0.10096335743150488
"1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1",0.10095756646200751
"1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1",0.10079771179175841
"0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0",0.10072303950132533
"1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1",0.10046592319776472
"1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0",0.09983758600309706
"0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0",0.09891876750003202
"0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0",0.09891876750003202
"1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0",0.09860637254642506
"0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1",0.09860065211950006
"1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0",0.09859977524835634
"0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0",0.09855457616802003
"0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0",0.09793853316248899
"0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0",0.09789591625108653
"0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0",0.09734567329430464
"1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1",0.09490970078403393
"0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0",0.0947364508208508
"1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0",0.09449965520046433
"1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1",0.09400307720676673
"1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0",0.09400303654885381
"1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0",0.09400303654885381
"1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1",0.0930308291656984
"1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0",0.09255601457631545
"0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1",0.09255388787512188
"1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1",0.09226674072806067
"0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0",0.09016993670316706
"1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0",0.09016993670316706
"1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0",0.08979756840687421
"1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0",0.08979705391607747
"1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0",0.08979652309841872
"1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0",0.08979394974253785
"1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0",0.08979394974253785
"1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0",0.0897936925171351
"1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0",0.08979239773624723
"1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0",0.08979214051973622
"1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0",0.0897913724514249
"1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0",0.08978957660078637
"1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0",0.0897887927567024
"0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1",0.08962401267656733
"1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1",0.08962401267656733
"0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1",0.08674058134113669
"1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1",0.08649848037969647
"0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1",0.0864812374188284
"1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0",0.08642793691268184
"0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0",0.08616160441636928
"1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0",0.08615674512524332
"1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0",0.08593780892043491
"1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0",0.08593689303460246
"1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0",0.08508498296423517
"1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0",0.08473750326229741
"0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0",0.08473410913087927
"1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0",0.08472159073672919
"1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0",0.08472136175123111
"0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1",0.08471986370802218
"0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0",0.08471839504706288
"0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0",0.08471584503110421
"1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0",0.08471122583976433
"1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1",0.08470805350047256
"1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0",0.08470802048554388
"1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0",0.08470436439776234
"0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1",0.08458779860976043
"1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1",0.06793821516026319
"1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0",0.06682449860120555
"0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0",0.06682449860120555
"1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1",0.06673203657978484
"1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1",0.06539141824934869
"1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1",0.0653914165636637
"0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0",0.06539139688921879
"0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0",0.06539139688921879
"0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0",0.06539139688921879
"1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0",0.06539139688921879
"1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0",0.06539139547171187
"1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0",0.06539139547171187
"1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0",0.06539139547171187
"1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0",0.06538567279976201
"1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0",0.06538567279976201
"1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0",0.06538567279976201
"0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0",0.06538567279976201
"1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0",0.06538567279976201
"1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0",0.06538567230180622
"0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1",0.06538562704307943
"1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1",0.06538542326914923
"1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1",0.06538229156828593
"1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0",0.06527247435045146
"1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0",0.06519392594088882
"1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0",0.0650347110654583
"0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0",0.06503430386586254
"1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1",0.06503383030018561
"1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0",0.06503363324253425
"1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0",0.06450458110667434
"1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0",0.06450411335931551
"1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1",0.06450410622655776
"1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0",0.06450408544217641
"1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0",0.06450146054459269
"1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0",0.06434410038747876
"1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0",0.06434397040384347
"1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1",0.06434385664691544
"1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0",0.06434357180810726
"1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0",0.06434357180810726
"1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0",0.06434318134106996
