individual,fitness
"1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0",0.168674386631985
"0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1",0.16867276020243438
"0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1",0.16866761450909676
"1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0",0.16771134113304662
"0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0",0.16349066866956555
"0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0",0.16284778509058837
"0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0",0.16193685606831074
"0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1",0.16193507526664486
"0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0",0.16193502927995165
"0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1",0.1619297870032326
"0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1",0.16170748933316387
"1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0",0.16169653049761973
"0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0",0.16168571973523946
"0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1",0.16144826510912497
"0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0",0.16129575636374577
"0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0",0.16120021421615202
"0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0",0.15910336957922155
"0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0",0.1591033685890552
"0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0",0.15795569200953857
"1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0",0.15548692406905837
"1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1",0.15511567988182695
"1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1",0.15461797411936123
"1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1",0.15461786138825176
"0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0",0.1545428375777651
"0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0",0.15412973167991453
"0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0",0.1539790718337295
"1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0",0.1534896601429973
"1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1",0.15348925443532013
"1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0",0.1534892035980791
"1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0",0.1534892031949138
