individual,fitness
"2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0",0.09679833042125706
"2,2,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0",0.09650217071515242
"2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0",0.0917120983475077
"2,2,2,2,2,2,0,2,0,0,1,1,1,1,1,1,2,2,1,1,1,0,0,0,0,0,0,0",0.09010848116368397
"2,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0",0.08995352153885071
"2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,1,2,1,1,1,0,1,2,1,0,0",0.08875691482438708
"2,2,2,2,2,2,2,0,1,1,1,0,0,0,0,0,0,0,0,1,2,1,1,1,0,1,1,2",0.08768179526094125
"2,2,2,2,2,1,1,2,2,0,0,0,0,0,0,1,0,0,0,0,2,2,1,1,1,1,1,1",0.08719649562942823
"2,2,2,2,2,1,1,2,2,0,0,0,0,0,1,0,0,0,0,2,1,1,1,1,1,2,0,1",0.08719429636136762
"2,2,2,2,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,1",0.08705452423551599
"2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0",0.08651777174938337
"2,2,2,2,1,1,2,2,0,0,1,2,0,1,1,0,0,1,0,2,0,0,0,0,2,1,1,1",0.08477194551553316
"2,2,2,2,2,1,0,0,0,0,1,2,2,0,1,0,0,0,0,2,1,1,1,1,1,2,0,1",0.08364567881865627
"2,2,2,2,2,1,1,0,0,0,0,0,0,1,2,1,2,2,0,0,1,0,0,2,1,1,1,1",0.08147893355802825
"2,2,2,2,2,1,1,0,0,0,0,0,0,1,2,1,2,2,1,0,0,0,2,1,1,1,1,0",0.08147881328553314
"1,1,2,2,2,2,2,1,1,1,0,2,2,2,0,1,2,1,0,1,1,0,0,0,0,0,0,0",0.08131407713709032
"2,2,2,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0",0.08061667522592644
"2,2,2,2,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,1,1,1,0,0,2,1,0,1",0.07754769221584816
"2,2,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,2,2,2,2,0,0,0,0,0",0.07730588268337524
"2,2,2,2,1,0,0,0,0,0,2,1,1,1,1,2,2,2,0,1,2,0,1,0,1,1,0,0",0.0746955467581937
"2,2,1,1,1,2,2,2,2,2,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,2,2",0.07295784512277655
"2,2,2,2,0,0,0,1,1,0,2,2,0,1,1,0,1,2,1,2,0,0,2,0,0,1,1,1",0.07150542589246864
"2,2,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0",0.07124425845891183
"2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0",0.07123343044812538
"2,2,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0",0.07123341429981851
"2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,0,2,2,2,0,0,0,0,0,0,0,0,0",0.0712010210899124
"2,2,2,2,0,0,2,2,0,0,0,0,1,1,0,1,1,2,2,1,1,0,2,0,1,1,1,0",0.07107880449967983
"2,2,2,2,0,0,2,1,2,0,0,1,0,0,1,1,2,2,0,2,1,1,1,0,0,0,1,1",0.07087437573849222
"2,2,2,2,0,0,2,1,2,0,0,1,0,0,1,1,0,2,0,2,0,2,1,1,1,0,1,1",0.0708658497864103
"2,2,1,1,1,1,2,0,0,2,2,0,0,2,2,0,1,1,0,0,1,1,1,0,0,0,2,2",0.07014922918293276
"1,1,2,2,2,2,2,2,2,1,1,1,0,1,2,2,1,0,0,0,0,0,0,1,0,0,1,0",0.06789671169625636
"2,2,2,1,0,0,2,1,1,0,2,2,0,0,0,2,1,1,2,1,2,1,0,1,0,1,0,0",0.06752642768338507
"2,2,2,2,0,0,0,1,1,0,2,0,1,1,1,1,2,0,0,2,2,0,0,2,0,1,1,1",0.06648275030400952
"2,2,2,2,1,1,1,0,0,0,0,0,0,0,1,2,1,1,0,0,2,0,1,2,1,1,2,2",0.06613198132242354
"2,2,2,1,0,0,0,2,0,0,0,2,1,1,1,1,2,2,2,1,2,1,0,1,0,1,0,0",0.06599516539441534
"1,2,2,2,0,1,1,0,2,2,2,1,1,2,2,0,0,0,0,0,0,0,1,2,1,1,0,1",0.06568467694142267
"2,2,2,2,1,1,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,1,1,1,2,2,2,2",0.06534229154413772
"1,1,2,2,2,2,1,1,1,0,1,0,2,2,2,0,0,0,2,0,2,0,1,0,1,1,0,0",0.06498692159739854
"1,2,2,2,0,2,0,1,1,2,1,0,1,0,0,1,2,2,2,0,0,0,0,0,2,1,1,1",0.06324376602131039
"2,2,2,2,0,1,1,1,0,0,0,0,0,0,1,2,1,1,0,0,2,0,1,2,1,1,2,2",0.063185792931872
"2,2,1,1,0,0,2,2,2,2,2,0,0,0,2,0,2,0,0,1,0,1,1,1,1,0,1,1",0.06198862244977195
