individual,fitness
"2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0",0.0972711633512748
"2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0",0.09625227966914571
"2,2,2,2,2,2,2,1,1,1,1,1,0,1,1,1,2,2,0,0,0,0,0,1,0,0,0,0",0.09618974944427075
"2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0",0.09353633144486574
"2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,1,0,0,0,0",0.09353238983405845
"2,2,2,2,2,0,0,2,1,2,2,1,1,1,1,1,1,0,0,0,1,1,2,0,0,0,0,0",0.09226556531134797
"2,2,2,2,2,1,1,1,1,1,1,2,2,0,0,0,2,2,0,0,0,0,0,0,1,1,1,0",0.09179886084226968
"2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0",0.09166700729736374
"2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0",0.09165290055938828
"2,2,2,2,2,0,0,2,1,2,1,1,1,1,1,1,0,0,0,1,1,2,0,0,0,2,0,0",0.09076818645161794
"2,2,2,2,1,2,1,1,0,1,2,1,0,1,0,0,0,0,2,2,2,1,1,0,1,0,0,0",0.09024317886161287
"2,2,2,2,1,2,1,1,0,1,2,1,0,1,0,0,0,0,2,2,0,1,1,0,0,0,2,1",0.09016816232055519
"2,2,2,2,1,2,1,1,0,1,2,1,0,1,0,0,0,1,0,0,2,2,0,1,0,2,0,1",0.08968138764907416
"2,2,2,2,1,1,1,1,1,2,1,1,0,0,1,1,2,2,2,2,0,0,0,0,0,0,0,0",0.08934141985949855
"2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0",0.08932068618818564
"2,2,2,2,2,1,1,1,1,1,0,0,0,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0",0.0885975754358446
"2,2,2,2,1,1,1,0,0,2,1,1,1,2,0,0,0,1,0,0,2,2,0,1,0,2,0,1",0.08735517011946274
"2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,2,1,1,2,0,2,0,0,0,0,0,2,2",0.08678463373676634
"2,2,2,2,2,2,0,0,0,0,2,1,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0",0.08655577643765147
"2,1,2,2,2,2,0,0,2,1,2,1,1,1,1,1,0,0,0,1,1,2,0,0,0,2,0,0",0.08548467303966625
"2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,0,0,0,2,2,0,0,0,0,0,0,0",0.08460589356314266
"2,2,2,1,1,1,1,1,1,1,0,0,1,1,0,0,2,2,2,2,2,2,0,0,0,0,0,0",0.0839738447242765
"2,2,2,1,1,1,1,1,1,1,0,0,1,1,0,0,2,2,2,2,0,0,0,0,2,2,0,0",0.0837647697830151
"2,2,2,1,1,1,1,1,1,1,0,0,0,1,1,0,2,2,2,2,2,2,0,0,0,0,0,0",0.08248504841386052
"2,2,1,2,2,1,1,0,0,2,1,1,1,2,0,0,0,1,0,0,2,2,0,1,0,2,0,1",0.08129953899271321
"2,2,1,1,2,2,2,0,2,0,0,1,1,1,2,0,0,0,0,0,1,1,0,0,1,1,2,2",0.07825299098258069
"2,2,2,2,0,0,0,1,1,1,1,1,1,1,1,1,2,2,0,0,0,2,2,2,0,0,0,0",0.07790402687985677
"2,2,1,1,1,0,0,2,2,2,2,1,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0",0.07756674391173084
"2,2,2,1,1,1,0,1,2,1,0,0,0,1,2,0,0,0,2,0,2,1,0,2,1,2,1,0",0.07685284848025305
