individual,fitness
"1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0",0.27551863818008704
"1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0",0.27551735319411985
"1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0",0.27551371307832306
"1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0",0.2755113941718197
"1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0",0.27544801035552546
"1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0",0.27544607372943347
"1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0",0.2754413846739082
"1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0",0.27543501248271907
"1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0",0.2754254965290072
"1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0",0.27539770303823347
"1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1",0.2752623643732761
"1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0",0.2745466363018485
"1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0",0.2743196795809538
"1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0",0.2700359518462538
"1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0",0.2700167465334442
"1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0",0.2692190247524963
"1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1",0.26921019437220156
"1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1",0.26759028622144376
"1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1",0.2675777680504693
"1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1",0.267570992128806
"1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1",0.26732453289072905
"1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0",0.2673191688928287
