individual,fitness
"0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1",0.18011685326758922
"0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1",0.18010398445537068
"0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0",0.17670775498265137
"1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0",0.17658391978248342
"0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1",0.17599674166486032
"0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1",0.17599650475442916
"0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0",0.1759963293437606
"0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1",0.17559544411878053
"0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1",0.17481056796672317
"0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0",0.17401173795202132
"1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1",0.16924447343584464
"1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1",0.1689669309805015
"0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0",0.16896687628010276
"0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0",0.16896061621662117
"0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1",0.16597777992990573
"0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1",0.16558701255714484
"1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1",0.16546368285130483
"0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0",0.1654138120861143
"1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0",0.1625645378379679
